road_link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,volume_at_p,resource_balance,notes
76,392,391,0600_1100,1401.540,4.576,59.769,0.400,,,period-based
76,392,393,0600_1100,2034.266,2.747,58.990,0.581,,,period-based
76,392,713,0600_1100,287.222,1.677,59.939,0.287,,,period-based
76,392,717,0600_1100,510.655,1.621,59.394,0.511,,,period-based
76,393,392,0600_1100,1328.779,2.709,59.814,0.380,,,period-based
76,393,394,0600_1100,3831.737,3.273,57.049,0.766,,,period-based
76,393,712,0600_1100,2514.105,2.818,57.696,0.718,,,period-based
76,393,716,0600_1100,2596.432,0.641,57.393,0.742,,,period-based
76,394,393,0600_1100,1397.817,3.114,59.945,0.280,,,period-based
76,394,395,0600_1100,4216.211,2.429,55.770,0.843,,,period-based
76,394,584,0600_1100,405.176,5.081,56.355,0.810,,,period-based
76,394,601,0600_1100,462.423,0.624,54.067,0.925,,,period-based
76,395,394,0600_1100,1427.876,2.260,59.940,0.286,,,period-based
76,395,396,0600_1100,4333.390,3.641,55.318,0.867,,,period-based
76,395,584,0600_1100,800.944,3.875,59.975,0.229,,,period-based
76,395,600,0600_1100,1071.424,0.831,59.921,0.306,,,period-based
76,396,395,0600_1100,1252.828,3.359,59.965,0.251,,,period-based
76,396,397,0600_1100,4333.390,2.118,55.318,0.867,,,period-based
76,397,396,0600_1100,1252.828,1.954,59.965,0.251,,,period-based
76,397,398,0600_1100,5106.987,2.533,51.579,1.021,,,period-based
76,397,588,0600_1100,1860.798,2.557,58.697,0.620,,,period-based
76,397,604,0600_1100,2913.295,1.252,52.938,0.971,,,period-based
76,398,397,0600_1100,2262.626,2.191,59.625,0.453,,,period-based
76,398,399,0600_1100,5215.317,0.740,50.953,1.043,,,period-based
76,398,400,0600_1100,1404.093,1.956,59.980,0.216,,,period-based
76,398,403,0600_1100,4128.311,2.836,59.368,0.516,,,period-based
76,399,398,0600_1100,2529.602,0.634,59.416,0.506,,,period-based
76,399,537,0600_1100,6061.715,5.209,45.316,1.212,,,period-based
76,399,604,0600_1100,4597.536,1.747,58.371,0.657,,,period-based
76,399,609,0600_1100,6077.439,1.480,55.288,0.868,,,period-based
76,400,398,0600_1100,2515.962,1.962,59.799,0.387,,,period-based
76,400,401,0600_1100,972.178,3.456,59.987,0.194,,,period-based
76,400,587,0600_1100,918.816,2.737,22.136,1.838,,,period-based
76,400,609,0600_1100,628.805,3.449,43.630,1.258,,,period-based
76,401,400,0600_1100,2221.305,3.476,59.651,0.444,,,period-based
76,401,402,0600_1100,0.000,1.500,60.000,0.000,,,period-based
76,401,585,0600_1100,1746.102,1.002,59.936,0.291,,,period-based
76,401,590,0600_1100,3779.161,2.273,58.616,0.630,,,period-based
76,402,401,0600_1100,0.000,1.500,60.000,0.000,,,period-based
76,403,398,0600_1100,2857.802,2.813,59.854,0.357,,,period-based
76,403,404,0600_1100,4456.063,3.104,58.076,0.686,,,period-based
76,403,606,0600_1100,1806.225,1.583,45.615,1.204,,,period-based
76,403,611,0600_1100,2132.940,3.112,37.192,1.422,,,period-based
76,404,403,0600_1100,3845.015,3.060,58.918,0.592,,,period-based
76,404,405,0600_1100,7298.508,1.542,35.693,1.460,,,period-based
76,404,675,0600_1100,3299.606,1.573,58.856,0.600,,,period-based
76,404,680,0600_1100,6493.283,2.080,46.461,1.181,,,period-based
76,405,404,0600_1100,7074.815,1.468,37.470,1.415,,,period-based
76,405,406,0600_1100,934.428,2.187,59.989,0.187,,,period-based
76,405,488,0600_1100,6399.488,1.336,42.780,1.280,,,period-based
76,406,405,0600_1100,3539.985,2.269,57.821,0.708,,,period-based
76,406,407,0600_1100,1424.182,3.054,59.941,0.285,,,period-based
76,406,677,0600_1100,1930.058,0.842,58.497,0.643,,,period-based
76,406,682,0600_1100,3589.271,2.882,45.894,1.196,,,period-based
76,407,406,0600_1100,2868.261,3.100,59.041,0.574,,,period-based
76,407,408,0600_1100,2277.575,2.963,59.615,0.456,,,period-based
76,407,687,0600_1100,4279.382,0.844,58.355,0.658,,,period-based
76,407,692,0600_1100,6913.822,2.928,50.335,1.064,,,period-based
76,408,407,0600_1100,3509.365,3.051,57.893,0.702,,,period-based
76,408,409,0600_1100,1672.513,1.918,59.888,0.335,,,period-based
76,408,689,0600_1100,1234.415,1.072,58.722,0.617,,,period-based
76,408,694,0600_1100,2856.003,3.415,36.952,1.428,,,period-based
76,409,408,0600_1100,2829.312,1.944,59.091,0.566,,,period-based
76,409,410,0600_1100,2427.890,3.610,59.504,0.486,,,period-based
76,409,538,0600_1100,2355.976,1.419,59.560,0.471,,,period-based
76,409,539,0600_1100,6710.078,3.798,40.362,1.342,,,period-based
76,410,409,0600_1100,4898.521,4.075,52.715,0.980,,,period-based
76,410,411,0600_1100,1536.619,3.008,59.667,0.439,,,period-based
76,410,690,0600_1100,1429.088,2.922,57.742,0.715,,,period-based
76,410,700,0600_1100,2562.077,0.894,42.736,1.281,,,period-based
76,411,410,0600_1100,3058.805,3.253,55.172,0.874,,,period-based
76,411,412,0600_1100,1217.109,2.945,59.869,0.348,,,period-based
76,411,685,0600_1100,3833.687,2.992,58.537,0.639,,,period-based
76,411,695,0600_1100,4697.445,0.673,56.799,0.783,,,period-based
76,412,411,0600_1100,2579.099,3.068,57.459,0.737,,,period-based
76,412,413,0600_1100,1217.109,2.879,59.869,0.348,,,period-based
76,413,412,0600_1100,2579.099,3.000,57.459,0.737,,,period-based
76,413,414,0600_1100,512.507,2.809,59.996,0.146,,,period-based
76,413,730,0600_1100,1845.460,3.192,59.595,0.461,,,period-based
76,413,734,0600_1100,2731.544,0.642,58.105,0.683,,,period-based
76,414,413,0600_1100,1460.281,2.821,59.729,0.417,,,period-based
76,414,415,0600_1100,221.078,4.374,60.000,0.063,,,period-based
76,414,731,0600_1100,1508.943,3.217,59.691,0.431,,,period-based
76,414,735,0600_1100,1829.372,0.644,59.336,0.523,,,period-based
76,415,414,0600_1100,671.643,4.375,59.988,0.192,,,period-based
76,415,416,0600_1100,575.831,6.156,59.993,0.165,,,period-based
76,415,727,0600_1100,548.840,4.245,59.995,0.157,,,period-based
76,415,733,0600_1100,1093.094,1.759,59.914,0.312,,,period-based
76,416,415,0600_1100,1302.975,6.173,59.828,0.372,,,period-based
76,416,417,0600_1100,596.901,5.595,59.992,0.171,,,period-based
76,416,726,0600_1100,240.868,2.045,59.998,0.120,,,period-based
76,416,732,0600_1100,46.440,3.951,60.000,0.023,,,period-based
76,417,416,0600_1100,1257.228,5.608,59.851,0.359,,,period-based
76,417,732,0600_1100,152.540,8.197,60.000,0.044,,,period-based
76,417,913,0600_1100,469.587,3.127,59.997,0.134,,,period-based
76,417,926,0600_1100,371.000,6.520,59.999,0.106,,,period-based
76,418,419,0600_1100,2242.426,5.540,59.638,0.448,,,period-based
76,418,921,0600_1100,1099.438,2.370,59.189,0.550,,,period-based
76,418,922,0600_1100,1023.280,4.297,59.390,0.512,,,period-based
76,418,923,0600_1100,1517.000,10.405,59.924,0.303,,,period-based
76,419,418,0600_1100,1311.187,5.510,59.957,0.262,,,period-based
76,419,420,0600_1100,2464.440,4.857,59.473,0.493,,,period-based
76,419,739,0600_1100,279.303,3.413,59.989,0.186,,,period-based
76,419,743,0600_1100,404.768,1.629,59.952,0.270,,,period-based
76,420,419,0600_1100,1361.012,4.818,59.951,0.272,,,period-based
76,420,421,0600_1100,3672.269,3.101,57.491,0.734,,,period-based
76,420,751,0600_1100,767.925,2.503,59.961,0.256,,,period-based
76,420,752,0600_1100,868.707,0.908,59.937,0.290,,,period-based
76,421,420,0600_1100,1489.823,2.974,59.929,0.298,,,period-based
76,421,422,0600_1100,4528.622,3.580,54.499,0.906,,,period-based
76,421,753,0600_1100,1376.408,1.524,58.047,0.688,,,period-based
76,421,754,0600_1100,1169.014,1.867,58.968,0.585,,,period-based
76,422,421,0600_1100,1497.844,3.256,59.928,0.300,,,period-based
76,422,423,0600_1100,5625.196,3.484,48.375,1.125,,,period-based
76,422,762,0600_1100,1607.450,1.221,29.978,1.607,,,period-based
76,422,766,0600_1100,782.651,3.222,56.803,0.783,,,period-based
76,423,422,0600_1100,2071.048,2.821,59.736,0.414,,,period-based
76,423,424,0600_1100,5053.614,3.584,51.879,1.011,,,period-based
76,423,764,0600_1100,1477.082,1.192,35.005,1.477,,,period-based
76,423,767,0600_1100,850.162,3.770,55.640,0.850,,,period-based
76,424,423,0600_1100,1746.046,3.106,59.866,0.349,,,period-based
76,424,425,0600_1100,5969.821,4.003,45.983,1.194,,,period-based
76,424,773,0600_1100,1379.467,1.052,38.881,1.379,,,period-based
76,424,777,0600_1100,786.619,3.521,56.741,0.787,,,period-based
76,425,424,0600_1100,2398.515,3.092,59.527,0.480,,,period-based
76,425,426,0600_1100,6378.269,2.146,42.943,1.276,,,period-based
76,425,775,0600_1100,2017.222,1.704,51.938,1.009,,,period-based
76,425,779,0600_1100,2528.868,2.402,43.371,1.264,,,period-based
76,426,425,0600_1100,3083.358,1.569,58.726,0.617,,,period-based
76,426,427,0600_1100,4771.767,1.450,39.519,1.363,,,period-based
76,426,441,0600_1100,2674.058,4.457,59.273,0.535,,,period-based
76,427,426,0600_1100,3472.385,1.094,52.387,0.992,,,period-based
76,427,428,0600_1100,2530.577,3.375,57.637,0.723,,,period-based
76,427,594,0600_1100,5978.818,0.804,55.564,0.854,,,period-based
76,427,779,0600_1100,2314.457,2.579,59.893,0.331,,,period-based
76,428,427,0600_1100,1248.306,3.250,59.855,0.357,,,period-based
76,428,429,0600_1100,687.984,0.682,59.987,0.197,,,period-based
76,428,431,0600_1100,3936.644,1.010,56.730,0.787,,,period-based
76,429,428,0600_1100,1406.068,0.685,59.766,0.402,,,period-based
76,429,430,0600_1100,0.000,0.601,60.000,0.000,,,period-based
76,429,593,0600_1100,3090.085,1.008,59.544,0.475,,,period-based
76,429,778,0600_1100,1792.888,2.399,59.948,0.276,,,period-based
76,430,429,0600_1100,0.000,0.601,60.000,0.000,,,period-based
76,431,428,0600_1100,1936.288,0.958,59.798,0.387,,,period-based
76,431,432,0600_1100,4985.407,3.698,52.253,0.997,,,period-based
76,431,593,0600_1100,1921.663,0.687,59.524,0.480,,,period-based
76,431,597,0600_1100,1057.271,2.430,59.956,0.264,,,period-based
76,432,431,0600_1100,3409.753,3.325,58.115,0.682,,,period-based
76,432,433,0600_1100,3136.864,2.435,58.637,0.627,,,period-based
76,432,595,0600_1100,1810.880,1.673,59.765,0.402,,,period-based
76,432,599,0600_1100,4035.542,1.715,54.694,0.897,,,period-based
76,433,432,0600_1100,1312.385,2.381,59.957,0.262,,,period-based
76,433,434,0600_1100,3756.664,2.108,57.263,0.751,,,period-based
76,433,616,0600_1100,2415.026,2.801,59.962,0.254,,,period-based
76,433,617,0600_1100,1988.126,0.765,59.983,0.209,,,period-based
76,434,433,0600_1100,2024.120,2.020,59.759,0.405,,,period-based
76,434,435,0600_1100,2547.429,2.632,59.400,0.509,,,period-based
76,434,618,0600_1100,1257.732,3.170,59.997,0.140,,,period-based
76,434,619,0600_1100,4823.545,0.645,59.267,0.536,,,period-based
76,435,434,0600_1100,2336.430,2.625,59.574,0.467,,,period-based
76,435,436,0600_1100,3385.759,1.842,58.166,0.677,,,period-based
76,435,552,0600_1100,4127.008,1.449,54.244,0.917,,,period-based
76,435,554,0600_1100,4983.355,2.158,48.956,1.107,,,period-based
76,436,435,0600_1100,2924.268,1.817,58.965,0.585,,,period-based
76,436,437,0600_1100,3726.465,2.883,57.346,0.745,,,period-based
76,436,496,0600_1100,7247.230,1.013,56.440,0.805,,,period-based
76,437,436,0600_1100,3861.467,2.903,56.961,0.772,,,period-based
76,437,438,0600_1100,5468.308,4.615,49.399,1.094,,,period-based
76,437,554,0600_1100,3109.424,1.094,56.884,0.777,,,period-based
76,437,556,0600_1100,3496.645,3.612,55.168,0.874,,,period-based
76,438,437,0600_1100,5723.714,4.778,47.710,1.145,,,period-based
76,438,439,0600_1100,3274.751,2.257,58.388,0.655,,,period-based
76,438,535,0600_1100,2179.666,7.104,59.886,0.335,,,period-based
76,438,536,0600_1100,3792.438,1.952,57.162,0.758,,,period-based
76,438,540,0600_1100,3676.234,1.782,50.737,1.050,,,period-based
76,439,438,0600_1100,3971.670,2.327,56.619,0.794,,,period-based
76,439,440,0600_1100,1629.244,2.322,59.899,0.326,,,period-based
76,439,614,0600_1100,5897.694,2.665,52.630,0.983,,,period-based
76,439,615,0600_1100,7713.147,1.094,42.564,1.286,,,period-based
76,440,439,0600_1100,3588.543,2.410,57.703,0.718,,,period-based
76,440,441,0600_1100,843.268,2.441,59.993,0.169,,,period-based
76,440,612,0600_1100,2289.253,2.940,47.714,1.145,,,period-based
76,440,613,0600_1100,2463.928,1.161,44.592,1.232,,,period-based
76,441,426,0600_1100,678.529,4.403,59.997,0.136,,,period-based
76,441,440,0600_1100,3030.881,2.490,58.809,0.606,,,period-based
76,441,591,0600_1100,3943.605,1.924,58.366,0.657,,,period-based
76,441,596,0600_1100,6174.262,1.530,51.361,1.029,,,period-based
76,442,443,0600_1100,595.350,3.929,59.992,0.170,,,period-based
76,442,898,0600_1100,120.446,6.254,59.970,0.241,,,period-based
76,442,899,0600_1100,140.811,1.546,59.943,0.282,,,period-based
76,442,929,0600_1100,653.000,32.888,59.989,0.187,,,period-based
76,443,442,0600_1100,510.596,3.929,59.996,0.146,,,period-based
76,443,444,0600_1100,824.502,4.531,59.972,0.236,,,period-based
76,443,897,0600_1100,1039.327,3.837,15.788,2.079,,,period-based
76,443,898,0600_1100,301.715,3.898,58.830,0.603,,,period-based
76,444,443,0600_1100,753.414,4.530,59.981,0.215,,,period-based
76,444,445,0600_1100,824.502,5.432,59.972,0.236,,,period-based
76,445,444,0600_1100,753.414,5.431,59.981,0.215,,,period-based
76,445,446,0600_1100,611.789,6.812,59.992,0.175,,,period-based
76,445,885,0600_1100,66.111,4.736,60.000,0.066,,,period-based
76,445,886,0600_1100,292.512,1.644,59.934,0.293,,,period-based
76,446,445,0600_1100,455.316,6.812,59.997,0.130,,,period-based
76,446,447,0600_1100,1397.026,6.312,59.772,0.399,,,period-based
76,446,858,0600_1100,787.411,1.419,59.999,0.093,,,period-based
76,446,859,0600_1100,82.417,4.745,60.000,0.010,,,period-based
76,447,446,0600_1100,775.572,6.290,59.978,0.222,,,period-based
76,447,448,0600_1100,807.934,4.324,59.974,0.231,,,period-based
76,447,848,0600_1100,178.043,3.813,60.000,0.045,,,period-based
76,447,849,0600_1100,841.982,2.162,59.982,0.210,,,period-based
76,448,447,0600_1100,409.626,4.323,59.998,0.117,,,period-based
76,448,449,0600_1100,1211.365,2.991,59.969,0.242,,,period-based
76,448,664,0600_1100,1030.104,2.756,59.933,0.294,,,period-based
76,448,665,0600_1100,1492.185,0.660,59.704,0.426,,,period-based
76,449,448,0600_1100,567.626,2.989,59.999,0.114,,,period-based
76,449,450,0600_1100,1911.636,1.836,59.808,0.382,,,period-based
76,449,662,0600_1100,986.872,2.657,59.471,0.493,,,period-based
76,449,663,0600_1100,1509.027,0.715,57.218,0.755,,,period-based
76,450,449,0600_1100,796.245,1.830,59.994,0.159,,,period-based
76,450,451,0600_1100,3035.431,1.336,58.802,0.607,,,period-based
76,450,453,0600_1100,1676.698,4.064,59.886,0.335,,,period-based
76,450,508,0600_1100,969.586,3.520,59.987,0.194,,,period-based
76,451,450,0600_1100,1663.495,1.312,59.890,0.333,,,period-based
76,451,452,0600_1100,3420.618,2.067,58.091,0.684,,,period-based
76,451,654,0600_1100,2450.141,2.024,59.486,0.490,,,period-based
76,451,655,0600_1100,1902.632,1.231,59.812,0.381,,,period-based
76,452,451,0600_1100,1990.135,2.008,59.775,0.398,,,period-based
76,452,525,0600_1100,3702.543,2.254,57.411,0.741,,,period-based
76,452,652,0600_1100,4462.019,2.215,58.550,0.637,,,period-based
76,452,654,0600_1100,2907.677,1.140,59.733,0.415,,,period-based
76,453,450,0600_1100,2093.381,4.075,59.725,0.419,,,period-based
76,453,454,0600_1100,1279.840,9.158,59.840,0.366,,,period-based
76,453,650,0600_1100,346.396,2.711,57.996,0.693,,,period-based
76,453,841,0600_1100,791.762,1.447,30.877,1.584,,,period-based
76,454,453,0600_1100,1683.881,9.207,59.522,0.481,,,period-based
76,454,455,0600_1100,1132.627,3.004,59.901,0.324,,,period-based
76,454,838,0600_1100,319.457,1.987,59.999,0.106,,,period-based
76,454,840,0600_1100,388.068,1.203,59.997,0.129,,,period-based
76,455,454,0600_1100,1240.595,3.006,59.858,0.354,,,period-based
76,455,456,0600_1100,1132.627,2.933,59.901,0.324,,,period-based
76,455,833,0600_1100,564.303,2.146,59.989,0.188,,,period-based
76,455,835,0600_1100,335.756,1.184,59.999,0.112,,,period-based
76,456,455,0600_1100,1240.595,2.936,59.858,0.354,,,period-based
76,456,457,0600_1100,2023.150,3.238,59.012,0.578,,,period-based
76,456,834,0600_1100,2453.411,1.981,59.646,0.446,,,period-based
76,456,836,0600_1100,1503.472,1.136,59.950,0.273,,,period-based
76,457,456,0600_1100,2368.878,3.285,58.169,0.677,,,period-based
76,457,458,0600_1100,1773.642,1.598,59.412,0.507,,,period-based
76,457,829,0600_1100,473.128,3.074,59.552,0.473,,,period-based
76,457,831,0600_1100,1003.867,0.786,52.068,1.004,,,period-based
76,458,457,0600_1100,2285.364,1.626,58.407,0.653,,,period-based
76,458,459,0600_1100,1988.632,1.376,59.776,0.398,,,period-based
76,458,467,0600_1100,1519.168,5.647,59.682,0.434,,,period-based
76,458,468,0600_1100,2452.136,3.200,57.907,0.701,,,period-based
76,459,458,0600_1100,2844.537,1.392,59.072,0.569,,,period-based
76,459,460,0600_1100,1991.150,5.126,59.072,0.569,,,period-based
76,459,832,0600_1100,192.589,1.274,59.999,0.096,,,period-based
76,459,845,0600_1100,122.808,3.638,60.000,0.061,,,period-based
76,460,459,0600_1100,2742.055,5.332,56.791,0.783,,,period-based
76,460,461,0600_1100,1710.467,6.842,59.491,0.489,,,period-based
76,460,872,0600_1100,321.377,4.805,59.999,0.092,,,period-based
76,460,875,0600_1100,545.576,1.100,59.995,0.156,,,period-based
76,461,460,0600_1100,2197.276,6.943,58.634,0.628,,,period-based
76,461,462,0600_1100,1720.181,5.848,59.479,0.491,,,period-based
76,461,874,0600_1100,640.826,2.432,59.905,0.320,,,period-based
76,461,877,0600_1100,389.698,3.938,59.987,0.195,,,period-based
76,462,461,0600_1100,2039.010,5.897,58.981,0.583,,,period-based
76,462,873,0600_1100,9.409,3.261,60.000,0.006,,,period-based
76,462,876,0600_1100,186.440,2.740,59.998,0.124,,,period-based
76,462,927,0600_1100,1569.000,7.774,59.639,0.448,,,period-based
76,463,464,0600_1100,1555.000,4.188,59.651,0.444,,,period-based
76,463,928,0600_1100,1728.000,16.802,59.470,0.494,,,period-based
76,464,463,0600_1100,1728.000,4.200,59.470,0.494,,,period-based
76,464,465,0600_1100,1585.630,7.858,59.623,0.453,,,period-based
76,464,883,0600_1100,27.350,2.788,60.000,0.014,,,period-based
76,464,884,0600_1100,10.380,3.362,60.000,0.005,,,period-based
76,465,464,0600_1100,1740.841,7.880,59.454,0.497,,,period-based
76,465,466,0600_1100,1874.915,6.077,59.268,0.536,,,period-based
76,465,862,0600_1100,183.850,4.474,60.000,0.053,,,period-based
76,465,881,0600_1100,293.442,1.543,60.000,0.084,,,period-based
76,466,465,0600_1100,1845.772,6.072,59.312,0.527,,,period-based
76,466,467,0600_1100,1958.341,5.820,59.131,0.560,,,period-based
76,466,855,0600_1100,459.467,2.103,59.999,0.092,,,period-based
76,466,862,0600_1100,279.022,3.972,60.000,0.056,,,period-based
76,467,458,0600_1100,1891.058,5.689,59.243,0.540,,,period-based
76,467,466,0600_1100,1464.765,5.762,59.725,0.419,,,period-based
76,467,845,0600_1100,538.502,2.205,59.981,0.215,,,period-based
76,467,855,0600_1100,283.906,3.792,59.999,0.114,,,period-based
76,468,458,0600_1100,1736.061,3.117,59.460,0.496,,,period-based
76,468,469,0600_1100,2723.656,3.359,56.872,0.778,,,period-based
76,468,829,0600_1100,306.233,1.666,59.998,0.122,,,period-based
76,468,830,0600_1100,327.734,1.507,59.997,0.131,,,period-based
76,469,468,0600_1100,1857.787,3.222,59.294,0.531,,,period-based
76,469,470,0600_1100,2540.763,3.066,57.601,0.726,,,period-based
76,469,819,0600_1100,464.886,0.660,59.995,0.155,,,period-based
76,469,824,0600_1100,201.557,3.541,60.000,0.067,,,period-based
